,airline,flight,source_city,departure_time,Time,stops,arrival_time,Time,destination_city,class,duration,days_left,price
81840,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,34,2900
81844,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,34,3000
81845,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,34,3000
81852,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,34,3000
81953,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,35,2900
81960,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,35,3000
81961,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,35,3000
81980,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,35,3633
82104,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,36,2900
82111,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,36,3000
82112,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,36,3000
82125,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,36,3633
82252,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,37,2900
82261,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,37,3000
82262,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,37,3000
82269,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,37,3000
82402,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,38,2900
82411,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,38,3000
82412,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,38,3000
82419,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,38,3000
82575,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,39,2900
82580,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,39,3000
82581,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,39,3000
82588,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,39,3000
82722,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,40,2900
82726,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,40,3000
82727,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,40,3000
82735,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,40,3000
82867,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,41,3020
82870,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,41,3000
82877,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,41,3000
82880,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,41,3633
83000,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,42,2900
83009,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,42,3000
83010,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,42,3000
83016,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,42,3000
83151,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,43,2900
83157,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,43,3000
83158,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,43,3000
83168,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,43,3633
83295,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,44,2900
83304,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.83,Chennai,Economy,1.83,44,3000
83305,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,44,3000
83312,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,44,3000
83444,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,45,2900
83450,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,45,3000
83453,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.92,Chennai,Economy,1.92,45,3000
83454,GO_FIRST,G8-303,Mumbai,Evening,17,zero,Night,19,Chennai,Economy,2,45,3000
83462,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,45,3633
83578,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,46,2900
83584,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,46,3000
83586,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.92,Chennai,Economy,1.92,46,3000
83587,GO_FIRST,G8-303,Mumbai,Evening,17,zero,Night,19,Chennai,Economy,2,46,3000
83589,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,46,3000
83712,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,47,2900
83716,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,47,3000
83719,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.92,Chennai,Economy,1.92,47,3000
83721,GO_FIRST,G8-303,Mumbai,Evening,17,zero,Night,19,Chennai,Economy,2,47,3000
83724,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,47,3000
83837,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,48,2900
83843,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,48,3000
83846,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.92,Chennai,Economy,1.92,48,3000
83848,GO_FIRST,G8-303,Mumbai,Evening,17,zero,Night,19,Chennai,Economy,2,48,3000
83851,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,48,3000
83965,Vistara,UK-823,Mumbai,Evening,17,zero,Evening,19.08,Chennai,Economy,2.08,49,2900
83969,SpiceJet,SG-251,Mumbai,Evening,17,zero,Night,18.83,Chennai,Economy,1.83,49,3000
83972,Indigo,6E-5375,Mumbai,Evening,17,zero,Evening,18.92,Chennai,Economy,1.92,49,3000
83973,GO_FIRST,G8-303,Mumbai,Evening,17,zero,Night,19,Chennai,Economy,2,49,3000
83976,Indigo,6E-5379,Mumbai,Evening,17,zero,Night,19.08,Chennai,Economy,2.08,49,3000
84065,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,1,7489
84066,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,1,7489
84067,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,1,7489
84069,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,1,7488
84071,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,1,7488
84072,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,1,7488
84075,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,1,7489
84090,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,1,10114
84187,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,2,7489
84189,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,2,7489
84190,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,2,7489
84191,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,2,7489
84192,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,2,7488
84193,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,2,7488
84194,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,2,7489
84198,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,2,7698
84307,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,3,7489
84310,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,3,7489
84311,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,3,7489
84312,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,3,7489
84316,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,3,7488
84317,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,3,7488
84318,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,3,7488
84320,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,3,7489
84447,SpiceJet,SG-5002,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,4,7488
84448,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,4,7488
84450,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,4,7489
84453,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,4,7489
84454,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,4,7489
84455,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,4,7489
84461,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,4,7488
84462,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,4,7488
84463,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,4,7488
84469,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,4,7489
84623,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,5,7489
84628,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,5,7489
84629,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,5,7489
84630,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,5,7489
84637,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,5,7488
84640,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,5,7488
84641,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,5,7488
84647,Air_India,AI-503,Bangalore,Evening,17,zero,Night,20,Delhi,Economy,3,5,7489
84793,SpiceJet,SG-5002,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,6,7488
84794,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,6,7488
84796,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,6,7489
84801,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,6,7489
84802,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,6,7489
84803,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,6,7489
84808,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,6,7488
84810,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,6,7488
84811,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,6,7488
84816,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,6,7489
84979,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,7,7489
84984,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,7,7489
84985,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,7,7489
84986,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,7,7489
84993,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,7,7488
84996,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,7,7488
84997,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,7,7488
85002,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,7,7489
85148,SpiceJet,SG-5002,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,8,7488
85149,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,8,7488
85154,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,8,7489
85155,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,8,7489
85156,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,8,7489
85163,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,8,7488
85166,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,8,7488
85167,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,8,7488
85169,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,8,7489
85173,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,8,7489
85333,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,9,7489
85338,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,9,7489
85339,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,9,7489
85340,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,9,7489
85347,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,9,7488
85348,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,9,7488
85351,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,9,7489
85502,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,10,7489
85503,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,10,7489
85504,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,10,7489
85511,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,10,7488
85513,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,10,7488
85514,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,10,7488
85520,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,10,7489
85554,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,10,7905
85694,SpiceJet,SG-5002,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,11,7488
85695,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,11,7488
85696,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,11,7489
85702,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,11,7489
85703,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,11,7489
85704,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,11,7489
85710,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,11,7488
85713,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,11,7488
85714,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,11,7488
85723,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,11,7489
85917,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,12,7489
85924,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,12,7489
85925,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,12,7489
85926,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,12,7489
85933,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,12,7488
85936,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,12,7488
85937,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,12,7488
85943,Air_India,AI-503,Bangalore,Evening,17,zero,Night,20,Delhi,Economy,3,12,7489
86132,SpiceJet,SG-5002,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,13,7488
86133,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,13,7488
86136,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,13,7489
86143,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,13,7489
86144,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,13,7489
86145,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,13,7489
86151,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,13,7488
86154,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,13,7488
86155,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,13,7488
86221,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,13,8329
86354,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,14,7489
86361,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,14,7489
86362,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,14,7489
86363,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,14,7489
86369,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,14,7488
86372,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,14,7488
86373,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,14,7488
86442,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,14,8329
86559,SpiceJet,SG-5002,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,15,4756
86560,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,15,4756
86568,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,15,7489
86574,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,15,7489
86575,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,15,7489
86576,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,15,7489
86589,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,15,7488
86592,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,15,7488
86593,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,15,7488
86669,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,15,8854
86846,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,16,4502
86847,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,16,4502
86848,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,16,4502
86865,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,16,4491
86866,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,16,4498
86871,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,16,4500
86874,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,16,4500
86875,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,16,4500
87081,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,17,4502
87082,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,17,4502
87083,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,17,4502
87110,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,17,4491
87113,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,17,4498
87119,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,17,4500
87122,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,17,4500
87123,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,17,4500
87297,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,18,4071
87310,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,18,4502
87311,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,18,4502
87312,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,18,4502
87329,SpiceJet,SG-5002,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,18,4756
87330,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,18,4756
87339,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,18,4498
87345,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,18,4500
87348,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,18,4500
87349,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,18,4500
87536,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,19,4502
87537,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,19,4502
87538,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,19,4502
87554,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,19,4756
87567,Air_India,AI-503,Bangalore,Evening,17,zero,Night,20,Delhi,Economy,3,19,4491
87570,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,19,4498
87577,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,19,4500
87580,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,19,4500
87581,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,19,4500
87749,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,20,4502
87750,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,20,4502
87751,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,20,4502
87772,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,20,4756
87781,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,20,4491
87785,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,20,4498
87792,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,20,4500
87795,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,20,4500
87796,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,20,4500
87960,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,21,4071
87971,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,21,4502
87972,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,21,4502
87973,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,21,4502
87985,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,21,4756
87998,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,21,4498
88005,Indigo,6E-2514,Bangalore,Evening,17,zero,Evening,19.83,Delhi,Economy,2.83,21,4500
88008,Indigo,6E-2174,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,21,4500
88009,Indigo,6E-2034,Bangalore,Evening,17,zero,Night,19.92,Delhi,Economy,2.92,21,4500
88160,Air_India,AI-503,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,22,4071
88171,Vistara,UK-820,Bangalore,Evening,17,zero,Night,19.67,Delhi,Economy,2.67,22,4502
88172,Vistara,UK-802,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,22,4502
88173,Vistara,UK-818,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,22,4502
88190,SpiceJet,SG-535,Bangalore,Evening,17,zero,Night,19.75,Delhi,Economy,2.75,22,4756
88204,AirAsia,I5-996,Bangalore,Evening,17,zero,Night,19.83,Delhi,Economy,2.83,22,4498
